gene,pmg,diapasef
RPL30,8.298674032497374e-06,5.2794735125300303e-05
RPL31,0.0001419750460202317,0.0006881664292057307
RPL32,0.00010491239854512788,0.0006793543799183307
RPL34,5.5082130947879166e-05,0.000278941778849967
RPL35,3.9607836228198674e-05,7.078806584792776e-05
RPL35A,2.8625192780918336e-05,1.8749382703430306e-05
RPL38,3.37888652669754e-05,4.7980880101356984e-05
RPL4,0.000211692002260748,0.0010069077194219595
RPL5,0.00012499112766426826,0.0012122175437903379
RPL6,0.00022237929765439666,0.000891684712975183
RPL7,0.00020032114234656113,0.00036011349748630385
RPL7A,0.00019619988066017945,0.0006214934447213115
RPL8,0.00023113695364381225,0.0004007406860438987
RPL9,6.44658557519058e-05,0.0002021975687791466
RPLP0,0.00010181578100348254,0.0005011980479202589
RPLP2,0.0004442284062049045,0.0003314797993162749
RPN1,0.0002655346028780512,0.0020439693975831583
RPN2,5.7996123337003606e-05,0.001188705394100775
RPRD1B,3.6477331552613004e-05,3.272671299689224e-05
RPS10,0.00014038427795540204,0.0002045353107801841
RPS11,0.00011958384121472422,0.00028712169104798987
RPS12,0.00017705364998388785,0.0008350472689188938
RPS13,0.00011235130700578704,0.0012211169853020756
RPS14,0.00021710751958998133,0.000869057409557041
RPS15A,4.9442854142994755e-05,0.00025676782259557757
RPS16,8.517796110079602e-05,0.00043217639740676
RPS17,9.609291058146094e-05,0.0004946800445217275
RPS18,0.0001212057260198427,0.0016108098376525976
RPS19,0.0001786739287637011,0.0007265825944875779
RPS2,0.00011212967551366537,0.00022656689053575645
RPS20,0.0002063742517219705,0.00042434386930048006
RPS21,5.635623097315024e-05,0.00011673343539074895
RPS23,6.773833306447374e-05,0.000672952899485583
RPS24,3.310178756608198e-05,0.0002596037002753408
RPS25,0.00014808255950285573,4.750969035846873e-05
RPS26,8.345730573940593e-05,1.6196837897655704e-05
RPS26P11,8.345730573940593e-05,4.177166256215263e-06
RPS27,2.5172639881001557e-05,0.0005509788437087075
RPS27A,0.0009033972643180313,0.002316258079221138
RPS27L,5.737131926732044e-05,0.00017455285928120765
RPS28,0.00016932364943665588,4.6085925370297895e-05
RPS3,0.00017822926050731574,0.0003787797483363327
RPS3A,0.00012559639845117655,0.0003981007126003594
RPS4X,0.00013216725023435926,0.0003817255945650545
RPS5,6.0845272454429404e-05,0.0009356175124183571
RPS6,0.00015515569570024893,9.06850905240481e-06
RPS6KA1,2.7280387491584544e-05,3.838120839211207e-05
RPS6KA3,3.2348902978306774e-05,5.35466723888739e-05
RPS7,0.00015380101335528797,0.0007304314937011241
RPS8,0.00018340708609137515,0.000368343660213321
RPS9,7.533904857463476e-05,0.0005232682259082472
RPSA,0.00020838640067625972,0.0006931441446503075
RRBP1,5.872913336162659e-05,0.00024327701209768982
RRM2B,2.588250306591293e-05,1.5327066784933236e-05
RRP12,3.191192356807019e-06,1.8867799167408096e-05
RRP9,1.1044415195582718e-05,1.6858615516454083e-05
RRS1,1.7716065141984876e-06,6.772533251915414e-05
RSL1D1,2.8315189746376444e-05,4.3215454935067555e-05
RSU1,1.232253028411686e-05,0.0003175571255764509
RTCA,4.666768256619107e-06,6.214752380079079e-05
RTCB,8.956722825998781e-05,5.7278320368100154e-05
RTN1,6.253633679957064e-05,2.89476911493895e-05
RTN3,1.1917510777454335e-05,0.0004680326987840443
RTN4,0.0002691463530363488,0.0007738823432337883
RUFY1,9.236693187332886e-06,2.8844713978378065e-05
RUFY3,4.9300219020574076e-05,1.541045353232227e-05
RUVBL1,4.577774379393087e-05,0.00014560600564063472
RUVBL2,4.389026255396008e-05,5.075958870103258e-05
S100A1,3.65255323870862e-05,1.0566375364128777e-05
S100A11,0.001275543440514143,0.0016215809293022379
S100A13,5.711871156212418e-05,0.00012635349861900603
S100A4,0.00023188821213096592,0.0034526665097410706
S100A6,0.0003850772896943289,6.295335293603938e-05
S100A8,0.00024565602466257495,0.0001444775535438722
S100A9,0.0005442964301699711,0.000266159573637752
S100B,0.00021200598020792037,0.00027716917323298093
S100P,7.516660160748575e-06,0.00014348164632068877
SACM1L,2.6049128191330473e-05,0.0002477587766691493
SAE1,4.522246054464782e-05,6.038110846636195e-05
SAFB,0.0001483569890768868,0.00035986297310986864
SAFB2,1.9957594660493467e-05,0.0001013695182178866
SAMHD1,0.0005793115961340707,0.000873874905923665
SAMSN1,3.13364646258902e-05,2.160084532986717e-05
SAP18,7.576113210016534e-05,3.051852996843557e-05
SAR1A,2.854744108082892e-05,6.481043770321873e-05
SARS2,1.6544931414095326e-05,0.0001683877019884403
SART3,7.156508986050896e-05,5.558400361875006e-05
SASH3,4.9151581378575094e-05,0.0003090633296393479
SBF1,7.854246679907784e-06,2.0145728381215136e-05
SBNO1,4.009301647290846e-06,2.981669758014901e-06
SCAF4,3.290264042823354e-05,6.131329219263237e-05
SCAMP1,3.6177948360401944e-05,0.00015379429292682333
SCAMP2,4.432473254965725e-05,0.0005058662492369725
SCAMP3,2.6291778539634307e-05,0.00010469260754833339
SCARB2,5.845731357871653e-06,0.00027250631255219907
SCCPDH,2.5377408107418303e-05,0.0002831919540269312
SCFD1,9.220552633015332e-05,3.0878258211866254e-05
SCIN,0.00021136417234531808,1.5845593982671156e-05
SCLY,8.504947907637766e-06,2.998077648134333e-05
SCP2,0.00010779681999331978,0.0015212983518745533
SCPEP1,8.96278557152602e-06,0.00010614186193526943
SCRN1,8.290061721798081e-05,6.134060226273794e-05
SDCBP,7.6168359891622564e-06,0.0003349803312755543
SDHA,9.609471735992933e-05,0.0005399892714982227
SDHB,5.8738568760294815e-05,0.0013665194398868568
SDSL,1.0835009571097128e-05,9.353298463465784e-05
SEC13,1.0494572357021137e-06,0.00010535096230501188
SEC16A,1.1206483224196674e-05,3.432508036660473e-05
SEC22B,8.902659999161498e-05,0.00017373355717804028
SEC23A,2.4654917548544564e-05,0.00015257990514279526
SEC23B,3.166957434951108e-05,8.180057851730128e-05
SEC24B,3.0910767543422844e-06,5.0355035529201944e-05
SEC24C,2.0912577457615466e-05,8.010262042527043e-05
SEC31A,3.41367504234044e-05,6.724503941956403e-05
SEC62,2.440134622816517e-05,0.00017514967534658157
SEL1L,2.8512168750062823e-05,0.0001397958792592399
SELPLG,3.734169437188744e-05,0.00010508004640956454
SEPHS1,1.3341292361172777e-05,1.4480600265367528e-05
SERBP1,0.00013990166735118064,2.7400921605463143e-05
SERPINA1,3.433005564420506e-05,3.089795787576908e-05
SERPINB1,6.664916685309984e-05,0.0001219234411136131
SERPINB6,3.693814036331594e-05,4.475355808341374e-05
SERPINB9,6.903700527691482e-05,5.652747550733078e-05
SET,0.0004664198616130741,0.00026317731398222284
SF3A1,0.00010338848128362838,1.8425521685404952e-05
SF3A2,5.401484683128901e-05,5.855388270916471e-06
SF3A3,6.474470189552624e-05,5.056186379346819e-05
SF3B1,7.301533071113105e-05,5.4345947107297166e-05
SF3B2,0.00012425757560610476,0.00011485960044723819
SF3B3,6.951158575461009e-05,0.00015401423002474026
SF3B4,7.633438275755065e-05,9.619990401403461e-06
SFPQ,0.0006805572381541969,0.00028902975461269964
SFXN1,4.459781707749519e-05,0.0004750823382139643
SFXN3,2.1748634080885233e-05,0.00046063349045677286
SGTA,1.6093517851427985e-05,0.00013740133231238274
SGTB,5.398694214161065e-06,4.00835360953598e-05
SH3BGRL,0.00023889124532378584,0.0015565064942546652
SH3BGRL3,0.00043865549839575867,0.00036688348179834274
SH3BP1,4.106331673637908e-05,3.67149299814037e-05
SH3GL1,7.714341800505992e-06,7.813374643779226e-05
SH3GLB1,1.267553464620627e-05,0.00010741815254487013
SH3GLB2,0.00010121833958993723,9.427763921286995e-06
SH3KBP1,5.386207367412907e-05,0.00012844544998909333
SHMT1,1.4217820822134323e-05,3.8385942137597036e-05
SHMT2,1.1547863978139487e-05,0.0009190639685916958
SIAE,3.185029234698201e-05,0.00016888256045875335
SIN3A,1.7967909985161154e-05,2.61435295643755e-06
SIPA1,1.570664643071455e-05,2.379824998398883e-05
SIRPA,0.000297489407321771,0.00031871179534051475
SIRPB1,0.000297489407321771,1.3635699523154543e-05
SIRT2,3.5303969464612454e-05,8.219275112401738e-05
SKAP2,4.067034241950577e-05,4.2919049640855005e-05
SKP1,9.896649135884253e-05,0.0001226994112388796
SLC12A2,2.3459211633485005e-05,1.4362839243072275e-05
SLC1A3,9.449351013061565e-05,3.876828311907514e-05
SLC1A4,1.582974827036038e-05,1.4068873648455827e-05
SLC25A11,0.00019389182154340174,0.0008269088680274314
SLC25A12,2.8036183000225478e-05,0.00027600976972343204
SLC25A22,1.0920952000243212e-05,4.882931294597029e-05
SLC25A24,2.1495745321260557e-05,0.0032425355476633877
SLC25A3,0.0003629850063487572,0.0005677253786974483
SLC25A4,7.33626336833869e-05,0.0006666934314173845
SLC25A5,0.0005411221211541854,0.0013487569702901885
SLC25A6,0.00011978118157410427,0.0011156673426104156
SLC2A1,8.923076595854226e-06,8.716136321189231e-05
SLC2A14,2.7678099583108278e-05,2.982805856931293e-05
SLC2A3,2.7678099583108278e-05,2.982805856931293e-05
SLC2A5,5.130459882744923e-05,3.186291368616618e-05
SLC39A7,8.026613345791523e-06,7.78930536865951e-05
SLC3A2,5.406718318092318e-05,0.00028216982913644643
SLC8A1,5.843523073076962e-06,0.0001139966022319019
SLC9A3R1,6.021745708729894e-05,2.7695797535749778e-05
SLCO2B1,3.1538964341563304e-05,7.244159955925353e-05
SLIRP,3.3660282865975475e-05,0.0003828799001948503
SLTM,4.01062661816766e-05,1.5269205849736215e-05
SMAP,1.6837790128503896e-05,3.0603191185762868e-06
SMAP1,5.91784189407645e-06,2.8651832056579062e-06
SMAP2,5.3315623564024784e-05,4.420517187569372e-05
SMARCA2,4.944389805944314e-05,1.0993067899458337e-05
SMARCA4,2.9044164632420043e-06,5.62656629685853e-06
SMARCA5,6.582435240696667e-05,0.0001550185123360894
SMARCB1,2.209890819995575e-06,1.244334186234498e-05
SMARCC2,8.597816320912653e-05,1.6186132350174318e-05
SMARCD2,2.138870373466702e-05,1.6293442718975834e-05
SMC1A,7.095078518125873e-05,7.655668092276211e-05
SMC3,7.511239825343427e-05,4.815238734162001e-05
SMS,4.675561245165238e-06,0.0002448566265525965
SMU1,3.6472914983023625e-05,5.6020236471903164e-05
SNAP23,2.7021275383902108e-05,0.0004039523502883147
SNAP29,1.2919248986274821e-05,4.931142671690077e-05
SNAPIN,1.6384509561419228e-05,3.005851914757721e-05
SND1,6.23800303867392e-05,0.00017254028918156053
SNRNP200,4.814542660016522e-05,9.15335233686614e-05
SNRNP40,5.898830569525798e-06,9.739426441331856e-06
SNRNP70,0.00015452111495152017,7.969879552197595e-05
SNRPA,0.00012038825913948096,5.92959883475003e-05
SNRPA1,0.00023738459283431754,8.305392866801329e-05
SNRPB,0.00010555260038242492,7.972173598086464e-05
SNRPB2,2.2377633891678303e-05,3.083813061552446e-05
SNRPC,3.9061145214298605e-05,4.324276500517313e-05
SNRPD1,0.0001277480708538576,5.286319236769828e-05
SNRPD2,0.00024416382640085377,4.4441495015674e-05
SNRPD3,0.00020068289954656401,0.0004898370587563382
SNRPE,5.7130335170270787e-05,0.00015067366224942586
SNRPF,8.791081391080689e-05,1.2775468728255624e-05
SNRPG,8.00049535926523e-05,0.00025591829734816004
SNRPGP15,8.00049535926523e-05,0.00025591829734816004
SNRPN,0.00010555260038242492,7.972173598086464e-05
SNW1,3.750047004862568e-05,4.340407648593008e-05
SNX1,2.279530084761951e-05,0.00021463202576535055
SNX12,3.5325530354335154e-05,4.096728996397633e-05
SNX18,4.3376334456286694e-05,0.000304775284498504
SNX2,7.179655825762513e-05,0.00017268048087476916
SNX27,9.76945193171009e-06,7.645945707318625e-05
SNX3,0.00014016184345062778,0.00021468737417409787
SNX4,1.8246655752200018e-06,0.00010730017304201405
SNX5,6.231839916565102e-05,0.00013699168126079907
SNX6,8.167642442906975e-06,0.00013820570491055906
SNX9,3.5497776568321003e-06,7.234037023272886e-05
SOAT1,2.252059021916003e-05,8.964657959149996e-05
SOD1,0.00047097294335339925,0.00016024784455990557
SOD2,0.00017689545649132276,0.004721583400413271
SORD,2.174759016443683e-05,0.00022044506522088996
SORL1,0.0001562415695597471,2.6186388167727853e-05
SORT1,3.130083093943042e-06,0.0001770063959794928
SP100,4.603559115668544e-05,7.77878188831216e-05
SP110,2.008987091969542e-05,1.905991640724414e-05
SPAG9,1.4509635620094494e-06,0.00012371570998107522
SPCS2,5.651643199734687e-05,0.00042685275440751256
SPCS3,1.4781053896678252e-06,5.561823223994905e-05
SPECC1,2.547467301496625e-05,1.8930066127248815e-05
SPI1,5.7021326202678335e-05,0.00027725401651744225
SPP1,1.4047802968259481e-05,0.000213243945935451
SPR,1.0671737023504249e-05,0.00014493417791603747
SPTAN1,0.0003646633429433545,3.584195448712218e-05
SPTBN1,0.00023936859619513265,2.145632043886845e-05
SPTBN2,2.061741008183063e-05,1.855544479225389e-06
SPTLC1,5.7896007734538874e-06,0.0001377417978530323
SQSTM1,9.863825993708629e-06,6.333423738044518e-05
SRC,1.0174632040903138e-05,5.690034899783895e-05
SRGAP2,6.406788268126998e-05,1.939790583487078e-05
SRI,0.00018731273888052976,2.2242996111616343e-05
SRP14,0.00013123013446875794,6.805232509188494e-05
SRP54,6.1386904488618e-06,2.332920863328222e-05
SRP68,2.7641723109944835e-05,3.3979444119348524e-05
SRP72,2.145172015258096e-05,3.2590162646364345e-05
SRP9,6.611223244292903e-05,0.00047769318091605764
SRPRB,3.322045276082211e-05,0.0005366538016026614
SRRM1,7.910698469386595e-05,2.1838188045798053e-05
SRRT,6.134615159649781e-05,6.392996104301488e-05
SRSF1,0.00024281938246721368,0.0003690610047214275
SRSF10,7.808414732759802e-05,5.144962313903353e-05
SRSF11,3.670869957314761e-05,4.817022992075566e-06
SRSF2,0.00025370060541646873,5.6206309082889176e-05
SRSF3,0.0004670066631089722,0.00011228553530622038
SRSF4,6.085932517585016e-05,0.00019555940107215063
SRSF5,3.21668198593264e-05,1.5225691804701328e-05
SRSF6,0.00028346507239828414,0.00019728612577135933
SRSF7,0.00027015433466854336,0.0004616312183512967
SRSF9,0.00013020247902657435,0.0001427708562294076
SSB,0.00028271104351747895,0.0001334038663174622
SSBP1,0.0001420647826841614,0.0007495631081457521
SSR1,3.9820955786202606e-05,7.72434381523504e-05
SSR4,1.726818483498904e-05,0.0010262687384554744
SSRP1,2.678591237542075e-05,8.538984999771045e-05
ST13,0.00020419166333216383,0.00012933794308014367
STAB1,2.9165218789801703e-06,0.0003702225930365848
STAG2,1.4257690400336641e-05,1.3102242820425575e-05
STAT1,3.129446706415845e-05,0.00010223324470175903
STAT3,4.884876530727409e-05,0.00012165907963499111
STAT5A,5.11161719085132e-05,1.2072798831152493e-05
STIM1,1.6713644372409666e-05,0.0002728458070681338
STIP1,0.00012985758509227632,0.0003393745943823955
STK10,2.262835451714092e-05,0.0005041584595197036
STK24,1.2898972916796302e-05,3.0720406006656006e-05
STK3,1.782674036083149e-05,8.761725931552144e-06
STK4,1.782674036083149e-05,7.595731591751168e-05
STMN1,0.0001834036732876015,0.0003581027480579971
STOM,2.8158281074055537e-05,0.0003934616420250918
STOML2,2.549783992999419e-05,0.000695354439657519
STRAP,6.171694268884263e-05,5.7308179378082254e-05
STRN,2.0731217050022444e-05,8.360231487573332e-05
STT3A,4.7375337466307755e-06,0.0010545656124275344
STT3B,3.6134565601844433e-06,0.00044580958440346483
STX12,4.991004690428597e-05,0.00029213873299351875
STX7,7.612339118307614e-05,0.0001471553969512912
STXBP1,0.0005362311096067919,0.00015729799285423503
STXBP2,2.6989837438552245e-05,0.0003617124110574184
STXBP3,1.1381138476140366e-05,6.910940687210486e-05
STXBP5,2.981144322199336e-06,6.529218733988113e-06
SUB1,0.00033302560804551956,7.549923500827412e-05
SUCLA2,4.5639083584140634e-05,0.00015287194082579092
SUCLG1,7.386331207229214e-05,0.0003688607308739866
SUCLG2,2.601879438837795e-05,0.0006283318862757484
SUGP2,2.5005673475206652e-05,1.770067601137609e-05
SUGT1,8.155858232229853e-05,1.468782907732866e-05
SUMF2,1.9831662201247172e-05,0.0004936641099138
SUMO2,0.0006263860046088112,2.8479560134353074e-05
SUN2,5.0052380896961915e-05,0.000132022340904388
SUPT16H,4.696052120528333e-05,0.00022454922255635631
SUPT5H,1.7414533890928066e-05,1.7141875563589144e-05
SUPT6H,8.875397719605231e-06,4.182591856809571e-05
SWAP70,4.986987619633892e-05,0.00011720972301339024
SYK,4.985323375911348e-05,0.00021673453702921204
SYMPK,3.0271348643462098e-05,9.507618566275706e-06
SYNCRIP,7.87865826454727e-05,0.0002237779861765748
SYNE1,3.2884371890386554e-05,4.126879313794191e-05
SYNJ1,3.0260086391009176e-05,5.80153281266827e-06
TACC1,7.7147433068323e-06,4.1511670694747525e-05
TAF15,6.914420746603888e-05,3.336959204717756e-05
TAGLN2,7.598145869672649e-05,8.263481012545969e-05
TALDO1,0.00036283925955230765,0.00029899246818721473
TAP1,1.4467477455832223e-06,3.97594565967736e-05
TARDBP,9.83262895215455e-05,3.5482590377959576e-05
TBC1D10B,2.0655472881564565e-05,2.2993404011264027e-05
TBC1D15,6.5875142957244545e-06,3.216434403327816e-05
TBC1D2B,8.36879711238695e-07,2.0744510771636646e-05
TBC1D4,7.315625943166493e-06,7.363632409280557e-05
TBC1D5,1.0486823284923407e-05,4.525788404469676e-05
TBCA,0.0001118596625092237,0.00012569660039939986
TBCB,7.571786979350573e-05,4.198795831738881e-05
TBL1XR1,4.266024792331756e-05,2.6314162882395152e-05
TBL3,5.525329309478399e-06,2.3058438391542108e-05
TBXAS1,5.1980815782216045e-05,0.0006347515734218997
TCEAL3,7.368745230136954e-05,4.555538174171353e-05
TCERG1,2.393025885550877e-05,5.849489295773666e-05
TCOF1,6.593095233660128e-05,2.0009979126077008e-05
TCP1,0.00013648043194471583,0.0004285204893552932
TECR,4.818858853024326e-06,0.001297155503161368
TERF2,1.4476250369062039e-05,1.060144149414434e-05
TES,1.0742944170474856e-05,1.942037291921097e-05
TEX264,7.135209075440291e-06,0.0001067335801208903
TFAM,4.099560269444735e-05,0.0004623667695728069
TFG,3.595701950435133e-05,3.661224411780673e-05
TGOLN2,1.3938472795605993e-05,0.00012824226306750786
THOC1,2.9348104921434694e-06,1.7517115926839795e-05
THOC2,4.8466230154884785e-06,1.3646587137769967e-05
THRAP3,9.744257409734304e-05,3.2209569509373e-05
THUMPD1,4.057968229102558e-05,1.934714551790121e-05
THYN1,9.251890201783618e-05,1.4471897456360552e-05
TIAL1,3.4513744788490667e-05,3.9867604474391693e-05
TIMM13,2.6299467385783095e-05,0.0004733599831259725
TIMM44,1.0966643420176989e-05,0.00032465301005841634
TIMM50,2.164861885500207e-06,0.0002730810378053099
TIMM9,3.899469591729474e-05,0.0002051364964567749
TKT,0.0005795663518981128,0.00068385507947173
TLE3,3.6613181218119093e-05,3.054026878423961e-06
TLN1,0.0002206572370208645,0.0003219853624105034
TLN2,1.914643142945476e-05,6.620470781567554e-06
TLR3,3.464718541603891e-06,3.4908860425181575e-05
TM9SF2,4.669337897107474e-06,0.0006248434799875958
TMED10,0.00011917550928086966,0.0019281310042233363
TMED9,5.8585795603134876e-05,0.0012224387926951857
TMEM109,0.0002520403767571879,0.00073564953776263
TMEM165,7.503209698817281e-06,8.538038250674051e-05
TMEM245,1.951380971802597e-05,8.814343333288891e-05
TMEM30A,8.05331351649096e-06,0.00033095107635903087
TMEM43,1.5214620503141228e-05,0.00026537595669285594
TMOD2,3.8153198883303515e-05,1.6010692459816078e-05
TMOD3,4.2715655796347975e-06,9.17254221279366e-05
TMPO,0.00021149551510231133,2.1194532175740843e-05
TMSB10,0.0008614318230923885,0.0001993249135383078
TMSB4X,0.0094202618797206,0.004034352796276491
TMX1,9.281621745246676e-05,0.0004403439290396684
TNFAIP8L2,4.716856170825948e-05,8.594151341384313e-05
TNPO1,6.366344535878059e-05,4.137147900153889e-05
TOLLIP,2.8338758167730683e-05,0.000433199614700049
TOM1,2.8662030986357036e-05,0.00021552160578225627
TOMM22,2.1544809394335313e-05,0.001191163300410277
TOP1,5.970800578516387e-05,0.0003986578380305132
TOP2B,3.188482189104444e-05,7.487328820145425e-05
TOR1AIP1,8.559131186372942e-05,0.0003663336390535504
TOR4A,2.7934401146506567e-06,0.0004536858086219137
TP53BP1,8.542950481422757e-05,1.9941958844800712e-05
TP53I11,5.064279594979685e-06,3.9231097773797675e-05
TP53RK,8.791021165131743e-06,3.855016669249858e-05
TPD52,4.4283377398047596e-05,4.5916967069911386e-05
TPD52L2,7.347365018261088e-05,0.00018043573968936375
TPI1,0.003613376258919182,0.0011802866098228953
TPM1,1.0343063944789065e-05,3.014949202555112e-05
TPM3,0.00036733773643225504,0.0006130200403032206
TPM4,0.00047065173829235335,0.0007055647645343246
TPP1,0.0003980497583441557,0.0004297512631813846
TPR,6.0287981673514823e-05,9.512716446028748e-05
TPT1,7.055285226125554e-05,0.000862007770127121
TRA2A,1.884644597775423e-05,9.142027761129028e-05
TRA2B,0.0001600775610012874,0.00011566761438809524
TRAP1,5.830674870635128e-06,0.0003010807782146213
TRIM22,5.996798113144788e-06,9.608556585385924e-06
TRIM25,2.3184099498699217e-05,0.0001228162983389315
TRIM28,0.00015945121113224796,8.454542263004596e-05
TRIP12,1.6913333543798618e-05,3.875517428542446e-05
TRMT112,3.5072179862435223e-06,3.21973345979657e-05
TRMT1L,3.6580237624045577e-06,7.795422824363159e-05
TRNT1,6.154790852546724e-06,3.569954157487829e-05
TSG101,5.200309938332611e-06,5.3763696412646226e-05
TSN,1.7419954226333216e-06,9.52775519130022e-05
TST,2.061935738751322e-05,0.0003267456896970398
TTC1,6.652116663627306e-06,9.340371696949144e-05
TTLL12,9.049992745599975e-06,3.67036418190934e-05
TUBA1A,0.00019938201904932823,0.00025692876994206645
TUBA1B,0.003804011462649905,3.964511843659825e-06
TUBA1C,0.003804011462649905,0.0006485595448672803
TUBA4A,0.00028170366414477385,3.964511843659825e-06
TUBB,0.0017289243841803862,0.0013386740924072088
TUBB2A,0.002448313306683397,0.00012635386275327412
TUBB3,0.0002200099084462755,2.1809020890925295e-06
TUBB4A,0.0008793219412268276,7.475749350420659e-05
TUFM,5.859476926952785e-05,0.0005048029771741953
TWF1,1.250997351255344e-05,5.899120796512204e-05
TWF2,7.091063454862801e-05,0.00033057492566011
TXN,4.474667554797363e-05,0.0003609102232648506
TXNDC12,2.6649781655486247e-06,0.0005708933468296954
TXNDC17,3.919705510575364e-05,0.00023776401927904368
TXNDC5,6.468226766178546e-05,0.0007847967399246292
TXNL1,3.959334184981898e-05,5.9277053365560426e-05
TXNRD1,5.852838019847293e-06,0.0001282601056466435
TYMP,0.0002872860073525879,0.0010927596558058562
TYROBP,2.137097723036055e-05,0.000152926196831734
U2AF1,9.599474228467878e-05,1.3808954607904333e-05
U2AF2,5.686809131324314e-05,5.993103851102202e-05
U2SURP,3.99338192145276e-05,3.654742821808948e-05
UBA1,0.00019774808905442055,0.0005531745733451961
UBA2,5.330919946280387e-05,2.2516278879806166e-05
UBA6,1.2755775685518791e-05,0.00019146398295911805
UBA7,7.33548043100239e-06,3.506059517468817e-05
UBE2I,7.348429010025801e-05,6.351557624594623e-06
UBE2K,3.215310841828301e-05,4.249155601013569e-05
UBE2L3,0.00014601038535278358,0.0004329811341392044
UBE2M,3.2215422200125896e-05,1.6490585011711304e-05
UBE2N,0.00025553950439095635,0.0004036464775031322
UBE2V1,0.00011035642282352904,6.778687121045872e-05
UBE2V2,2.8398743212881e-06,2.092825292330698e-05
UBQLN2,5.109308529475053e-05,3.852212835385686e-06
UBQLN4,3.279112204610167e-05,1.1077146501956712e-05
UBR4,4.436082796839228e-06,6.037164097539202e-05
UBTF,5.017122676954889e-05,0.00012232617361410337
UBXN1,2.832621109503358e-05,3.6145278332428144e-05
UBXN4,1.0514547296754928e-05,2.8708127214423363e-05
UCHL1,0.0003082657568185946,0.0002070769679713433
UCHL3,3.396888062837529e-05,0.00018224191848586628
UFC1,2.5151801702666208e-05,6.898778602656803e-05
UFL1,1.8485732694199725e-05,8.516845636272122e-05
UFM1,5.0855774980586574e-05,1.808822411288765e-05
UGGT1,3.0866601847529034e-05,0.0006043682100937733
UGP2,7.100318175684185e-05,0.0007314729177078168
UPF1,9.77681957279783e-06,8.876282572288345e-05
UQCRB,0.00012645602349580057,0.0015544782663814908
UQCRC1,0.00013293653635556413,0.0012992784059442416
UQCRC2,0.00016329463044082492,0.0009108782302453837
UQCRFS1,0.00014286217424820777,0.0013897366408192793
UQCRQ,3.8917727154541624e-05,0.00036795767788916215
USO1,3.2763096904525424e-05,0.00015904474493818783
USP14,3.02228868298768e-05,0.0002107011963414876
USP39,1.7279748217186696e-05,2.842439379273981e-05
USP5,7.204348464830414e-05,0.00012964527240239842
USP7,3.306262062395069e-05,4.9629680067197775e-05
UTP14A,6.00814066686297e-07,1.927453714484718e-05
UTP18,1.500858753179662e-05,2.8370720401625643e-05
VAC14,9.37788288697886e-06,0.00043197248221663834
VAMP2,0.0001781475539699122,8.322106629705942e-06
VAMP3,4.093015716325925e-05,0.00010213492844937894
VAMP8,2.3947483476907357e-05,0.0012041337630390866
VAPA,7.530773108118279e-05,0.0004696021174794449
VAPB,7.736304196555004e-05,5.992120688578401e-05
VASP,5.933139285108759e-05,0.00022296123301328394
VAT1,9.37290420853265e-05,0.004049537195255193
VAV1,2.1957337069299786e-05,0.00017591290077246545
VCL,4.0238743194041705e-05,0.00011080095989528114
VCP,0.00028045718775475273,0.0007103312821034182
VCPIP1,1.2429190439700404e-05,1.1810367264151285e-05
VDAC1,0.0005064227399157265,0.001359295016008261
VDAC2,0.0003184360726664899,0.0004930632883714773
VDAC3,0.00010640339228787016,0.000527918220511557
VIM,0.0008020472306530653,0.0009123056365762353
VPS13C,1.9475024206904682e-05,0.00023480579248520743
VPS26A,1.5437657267404953e-05,0.00020723500224368755
VPS26B,2.6629124154997737e-05,3.1288419051425236e-05
VPS29,4.2369958849397356e-05,0.0005558036227606932
VPS35,4.47539428124798e-05,0.0008064335981336089
VPS37B,1.0117156410292242e-06,2.905460097049614e-05
VPS4A,1.1125920979823106e-05,0.00011852679666101528
VPS4B,4.957137631804573e-05,0.0001141160382718303
VTA1,2.312967531616826e-05,0.00013424319580537366
VTI1B,1.4566689669062765e-05,0.00014077904178304073
WAS,4.233619216735491e-05,1.1620944617898991e-05
WASF2,0.00014828391492549886,0.00014318669756354852
WASH2P,3.914325325802845e-06,2.534469180707392e-05
WASH3P,3.914325325802845e-06,2.534469180707392e-05
WBP11,3.768411904227865e-05,4.6415102748637146e-06
WDFY4,9.419559243649563e-06,5.6533301655619967e-05
WDR1,0.00020071301252103706,0.0003069273180228236
WDR13,3.2412401203812278e-06,1.8499550182104475e-05
WDR18,3.5394589442460015e-06,6.440297145724349e-05
WDR36,1.1403582679780946e-06,4.519488881631989e-05
WDR44,8.590428604508598e-06,1.2957572275719624e-05
WDR5,5.736220507371327e-05,1.32066401150825e-05
WDR81,8.942047769772247e-06,0.00012195184358652291
WDR91,1.5102279033040436e-05,0.00025204645767572514
WIPF1,2.8157136781025557e-05,0.00012066244414327154
WNK1,1.948201041698243e-05,1.3232566474969396e-05
WTAP,2.5121969782621573e-05,5.178426253139388e-06
XAB2,1.0854703456402502e-05,1.673298919396842e-05
XPC,6.473687252216325e-06,1.8766751908017457e-05
XPO1,3.8088174933758036e-05,9.244240250177507e-05
XPO7,2.1250123826142046e-06,3.853341651616716e-05
XRCC5,0.000293465390467621,0.00011287470455196473
XRCC6,0.00035296662049473656,0.0002733836333820796
XRN2,5.1872007567786764e-05,7.756278390545162e-05
YBX1,0.00011893641226355365,0.00021020488133410224
YLPM1,5.273052847001342e-05,8.732012575277275e-06
